8932.8391	5.989
8932.8481	6.006
8932.8536	6.018
8932.8592	6.03
8932.8717	6.06
8932.8801	6.064
8932.8905	6.087
8932.8967	6.094
8932.903	6.102
8932.9085	6.107
8932.9169	6.111
8932.9224	6.11
8932.9287	6.114
8932.9377	6.11
8932.944	6.115
8932.9495	6.109
8932.9593	6.118
8932.9656	6.096
8978.6648	5.968
8978.669	5.963
8978.6724	5.98
8978.6745	5.978
8978.6773	5.977
8978.6801	5.984
8978.6815	5.991
8978.6884	6
8978.6912	6
8978.6974	6.018
8978.7002	6.018
8978.7016	6.026
8978.703	6.027
8978.7141	6.054
8978.7151	6.061
8978.7169	6.061
8978.7183	6.071
8978.7245	6.077
8978.7266	6.073
8978.7287	6.076
8978.73	6.08
8978.7363	6.094
8978.7377	6.095
8978.7398	6.093
8978.7419	6.094
8978.7474	6.095
8978.7502	6.104
8978.7516	6.103
8978.753	6.104
8978.7551	6.108
8978.7613	6.104
8978.7634	6.111
8978.7655	6.114
8978.7669	6.117
8978.7683	6.123
8978.7738	6.121
8978.7759	6.119
8978.7773	6.118
8978.7787	6.124
8978.7801	6.119
8978.7822	6.122
8978.7877	6.119
8978.7891	6.12
8978.7912	6.125
8978.7933	6.12
8978.7947	6.121
8978.8113	6.105
8978.8141	6.088
8978.8169	6.087
8978.8193	6.092
8978.8213	6.093
8978.8238	6.082
8978.8259	6.078
8978.8273	6.086
8978.8335	6.071
8978.8363	6.071
8978.8391	6.061
8978.8405	6.054
8978.8426	6.057
8978.8488	6.051
8978.8523	6.047
8978.8537	6.04
8978.8558	6.034
8978.8579	6.029
8978.8592	6.031
8978.8613	6.031
8978.8669	6.024
8978.8683	6.034
8978.8697	6.016
8978.871	6.008
8978.878	6.001
8978.8801	5.991
8978.8815	5.999
8978.8828	5.98
8978.8898	5.989
8978.8969	5.968
8978.8995	5.953
8978.9016	5.938
8978.9065	5.943
8978.9079	5.943
8978.9092	5.948
8978.9162	5.919
8978.9176	5.926
8978.9196	5.92
8978.9259	5.926
8978.928	5.915
8978.9322	5.907
8978.9342	5.881
8978.9356	5.903
8978.953	5.9
8978.9551	5.917
8995.7315	5.899
8995.7391	5.897
8995.744	5.9
8995.7474	5.897
8995.7572	5.896
8995.7592	5.892
8995.7613	5.892
8995.7627	5.898
8995.7648	5.885
8995.7696	5.896
8995.7717	5.9
8995.7731	5.9
8995.7745	5.892
8995.7766	5.903
8995.7822	5.901
8995.7842	5.904
8995.7856	5.904
8995.7877	5.9
8995.7891	5.902
8995.8078	5.9
8995.8099	5.902
8995.812	5.901
8995.8134	5.894
8995.8148	5.887
8995.8204	5.904
8995.8224	5.901
8995.8238	5.902
8995.8252	5.901
8995.8266	5.91
8995.8328	5.901
8995.8349	5.904
8995.8363	5.91
8995.8377	5.903
8995.8426	5.91
8995.8446	5.922
8995.846	5.897
8995.8481	5.9
8995.8536	5.913
8995.8551	5.9
8995.8565	5.896
8995.8613	5.889
8995.8634	5.891
8995.8648	5.899
8995.8662	5.897
8995.8724	5.893
8995.8738	5.905
8995.8752	5.908
8995.8808	5.912
8995.8822	5.911
8995.8842	5.918
8995.8926	5.905
8995.894	5.902
8995.8954	5.908
8995.9023	5.915
8995.9044	5.92
8995.9058	5.898
8995.9078	5.907
8995.9106	5.907
8995.919	5.902
9016.8001	5.911
9016.8022	5.895
9016.805	5.908
9016.8112	5.906
9016.8133	5.908
9016.8154	5.903
9016.8175	5.901
9016.8189	5.9
9016.8272	5.919
9016.83	5.911
9016.8314	5.925
9016.8404	5.918
9016.8425	5.93
9016.8439	5.923
9016.8453	5.926
9016.8508	5.923
9016.8529	5.929
9027.602	5.907
9027.6041	5.906
9027.611	5.908
9027.6124	5.898
9027.6138	5.897
9027.6207	5.906
9027.6228	5.905
9027.6242	5.9
9027.6256	5.906
9027.627	5.909
9027.6319	5.91
9027.6332	5.908
9027.6346	5.909
9027.6367	5.908
9027.6409	5.915
9027.643	5.917
9027.6444	5.909
9027.6527	5.908
9027.6541	5.907
9027.6582	5.914
9027.6596	5.916
9027.6638	5.908
9027.6652	5.906
9027.6701	5.905
9027.6714	5.908
9027.6728	5.902
9027.677	5.912
9027.6791	5.913
9027.6805	5.902
9027.6839	5.91
9027.686	5.913
9027.6888	5.915
9027.693	5.908
9027.6943	5.911
9027.6957	5.911
9027.6999	5.915
9027.702	5.915
9027.7034	5.913
9027.7138	5.908
9027.7159	5.911
9027.7173	5.907
9027.7221	5.907
9027.7228	5.911
9027.7249	5.912
9027.7291	5.918
9027.7305	5.917
9027.7319	5.916
9027.7374	5.909
9027.7388	5.912
9027.7409	5.908
9027.7457	5.915
9027.7478	5.917
9027.7492	5.92
9027.7534	5.902
9027.7555	5.914
9027.7569	5.91
9027.7617	5.907
9027.7638	5.914
9027.7652	5.911
9027.7694	5.913
9027.7714	5.908
9027.7735	5.912
9027.7784	5.907
9027.7805	5.9
9027.7826	5.903
9027.7867	5.902
9027.7895	5.9
9027.7909	5.904
9027.7971	5.906
9027.7999	5.901
9027.8013	5.899
9027.818	5.895
9027.8201	5.908
9027.8256	5.888
9027.8291	5.903
9027.8367	5.89
9027.8437	5.896
9027.8527	5.895
9027.8548	5.897
9062.5929	5.91
9062.5949	5.908
9062.597	5.909
9062.5984	5.907
9062.6074	5.914
9062.6095	5.905
9062.6109	5.91
9062.6199	5.912
9062.6213	5.908
9062.6227	5.907
9062.6331	5.911
9062.6345	5.909
9062.6359	5.905
9064.6831	5.905
9064.6859	5.903
9064.6908	5.906
9064.6936	5.892
9064.6949	5.901
9064.7005	5.914
9064.7033	5.926
9064.7054	5.957
9064.7109	5.967
9064.7137	5.984
9064.7151	5.988
9064.7172	5.988
9217.9274	5.902
9217.9378	5.913
9217.9475	5.912
9217.9558	5.924
9217.9656	5.913
9217.9746	5.907
9217.9843	5.911
9217.9933	5.909
9218.001	5.915
9247.7996	5.89
9247.8079	5.904
9247.8156	5.883
9255.7887	6.426
9255.7963	6.429
9255.8012	6.412
9255.8061	6.372
9255.8109	6.338
9255.813	6.339
9255.8172	6.263
9255.8199	6.258
9255.8213	6.259
9255.8255	6.217
9255.9192	5.913
9255.9234	5.901
9255.9276	5.904
9255.9324	5.905
9278.7149	6.429
9278.7211	6.424
9278.7253	6.39
9278.7309	6.361
9278.7385	6.295
9278.7434	6.252
9278.7475	6.21
9278.7517	6.17
9278.7774	5.999
9278.7822	5.97
9278.7871	5.937
9278.792	5.924
9278.826	5.902
9278.8347	5.907
9278.8444	5.901
9278.851	5.902
9278.8718	5.896
9278.8767	5.909
9278.8816	5.907
9278.892	5.906
9278.8968	5.909
9278.9038	5.906
9278.9114	5.91
9278.9191	5.903
9300.8621	5.911
9300.8698	5.905
9300.876	5.899
9300.8829	5.903
9300.8892	5.905
9300.8948	5.906
9300.9017	5.912
9300.9072	5.907
9300.9149	5.904
9300.9225	5.897
9300.9281	5.894
9300.9336	5.9
9300.9399	5.906
9300.9454	5.904
9300.951	5.899
9300.9628	5.905
9300.967	5.9
9385.6458	6.1
9385.6535	6.176
9385.6577	6.217
9385.6625	6.257
9385.6667	6.309
9385.6715	6.343
9385.6757	6.378
9385.6799	6.409
9385.682	6.419
9385.6827	6.419
9385.6854	6.423
9385.6896	6.426
9385.6903	6.425
9385.6917	6.424
9385.6931	6.423
9385.6972	6.422
9385.6993	6.378
9385.7035	6.348
9385.7077	6.315
9385.7125	6.272
9385.7188	6.225
9385.725	6.154
9385.7313	6.098
9385.7361	6.062
9385.741	6.028
9385.7458	5.997
9385.7507	5.97
9385.7563	5.944
9603.9458	5.896
9603.95172	5.902
9603.95746	5.9
9603.96301	5.902
9603.97375	5.901
9603.97949	5.901
9603.98541	5.898
9605.94434	5.911
9605.94989	5.909
9605.961	5.887
9605.96655	5.891
9605.97174	5.894
9605.97681	5.898
9605.98737	5.896
9648.94879	5.898
9648.95349	5.899
9648.9585	5.907
9648.96375	5.893
9654.89685	5.907
9654.90308	5.904
9654.90863	5.906
9654.91437	5.901
9654.91956	5.911
9654.92548	5.903
9654.9314	5.894
9654.93744	5.9
9654.94269	5.902
9655.79114	5.904
9655.79669	5.91
9655.8028	5.89
9655.80872	5.907
9655.81372	5.895
9655.81982	5.907
9655.8266	5.898
9655.83179	5.896
9655.83716	5.905
9655.84277	5.907
9655.84863	5.913
