8995.8534	6.36
8995.8655	6.354
8995.8669	6.361
8995.8731	6.349
8995.8745	6.342
8995.8759	6.353
8995.8808	6.381
8995.8829	6.377
8995.8842	6.388
8995.8933	6.368
8995.8947	6.355
8995.896	6.352
8995.903	6.365
8995.9051	6.357
8995.9065	6.369
8995.9085	6.355
8995.9113	6.358
9016.8008	6.358
9016.8029	6.358
9016.8057	6.355
9016.8119	6.377
9016.814	6.363
9016.8154	6.364
9016.8182	6.371
9016.8196	6.367
9016.8279	6.364
9016.83	6.376
9016.8321	6.371
9016.8411	6.382
9016.8432	6.385
9016.8445	6.379
9016.8459	6.387
9016.8515	6.396
9016.8536	6.397
9027.6048	6.372
9027.6027	6.366
9027.6117	6.367
9027.6131	6.37
9027.6145	6.364
9027.6214	6.369
9027.6235	6.369
9027.6249	6.363
9027.6263	6.371
9027.6277	6.371
9027.6325	6.369
9027.6339	6.365
9027.6353	6.374
9027.6374	6.373
9027.6416	6.377
9027.6437	6.384
9027.6451	6.375
9027.6527	6.366
9027.6548	6.375
9027.6589	6.375
9027.6603	6.38
9027.6645	6.372
9027.6659	6.375
9027.6701	6.369
9027.6714	6.373
9027.6728	6.373
9027.6777	6.377
9027.6791	6.373
9027.6805	6.368
9027.6846	6.378
9027.6867	6.371
9027.6888	6.371
9027.693	6.367
9027.6951	6.374
9027.6964	6.363
9027.7006	6.375
9027.702	6.377
9027.7034	6.376
9027.7145	6.376
9027.7166	6.364
9027.718	6.364
9027.7221	6.373
9027.7235	6.375
9027.7256	6.38
9027.7291	6.375
9027.7312	6.375
9027.7325	6.379
9027.7374	6.373
9027.7395	6.37
9027.7409	6.376
9027.7464	6.376
9027.7478	6.38
9027.7499	6.373
9027.7541	6.364
9027.7562	6.37
9027.7576	6.372
9027.7624	6.376
9027.7645	6.378
9027.7659	6.376
9027.7701	6.374
9027.7721	6.367
9027.7735	6.374
9027.7784	6.372
9027.7812	6.37
9027.7826	6.379
9027.7874	6.363
9027.7895	6.371
9027.7909	6.37
9027.7978	6.374
9027.7999	6.366
9027.802	6.369
9027.8187	6.37
9027.8207	6.368
9027.8263	6.376
9027.8298	6.372
9027.8374	6.367
9027.8443	6.368
9027.8534	6.372
9062.5936	6.37
9062.5956	6.373
9062.5977	6.366
9062.5991	6.366
9062.6074	6.373
9062.6095	6.374
9062.6109	6.373
9062.6199	6.375
9062.622	6.374
9062.6234	6.373
9062.6238	6.374
9062.6352	6.371
9062.6366	6.377
9064.6838	6.383
9064.6859	6.384
9064.6915	6.363
9064.6956	6.39
9064.7012	6.386
9064.704	6.387
9064.7061	6.399
9064.7116	6.427
9064.7144	6.424
9064.7158	6.45
9064.7179	6.46
9217.9274	6.396
9217.9378	6.39
9217.9482	6.374
9217.9565	6.376
9217.9656	6.374
9217.9753	6.385
9217.985	6.383
9217.9933	6.379
9218.0017	6.387
9247.8003	6.348
9247.8086	6.342
9247.8167	6.347
9255.7894	6.866
9255.7963	6.899
9255.8019	6.885
9255.8067	6.861
9255.8116	6.821
9255.8137	6.797
9255.8179	6.76
9255.8199	6.734
9255.8213	6.718
9255.8255	6.686
9255.9192	6.374
9255.9234	6.368
9255.9283	6.363
9255.9331	6.377
9278.7156	6.909
9278.7211	6.892
9278.726	6.865
9278.7316	6.833
9278.7329	6.816
9278.7392	6.757
9278.7434	6.719
9278.7482	6.655
9278.7524	6.627
9278.7822	6.423
9278.7878	6.392
9278.7927	6.388
9278.826	6.372
9278.8364	6.376
9278.8441	6.37
9278.8517	6.377
9278.8725	6.367
9278.8774	6.369
9278.8822	6.368
9278.892	6.367
9278.8968	6.367
9278.9038	6.369
9278.9114	6.372
9278.9191	6.365
9300.8628	6.371
9300.8704	6.367
9300.8767	6.371
9300.8829	6.372
9300.8892	6.376
9300.8948	6.376
9300.9017	6.371
9300.9079	6.36
9300.9156	6.367
9300.9225	6.366
9300.9288	6.363
9300.9336	6.37
9300.9399	6.373
9300.9461	6.368
9300.9517	6.37
9300.9628	6.377
9300.967	6.367
9385.6458	6.587
9385.6535	6.653
9385.6583	6.702
9385.6632	6.744
9385.6674	6.78
9385.6715	6.822
9385.6764	6.849
9385.6799	6.88
9385.682	6.898
9385.6833	6.893
9385.6854	6.901
9385.6896	6.905
9385.691	6.903
9385.6924	6.908
9385.6931	6.9
9385.6979	6.866
9385.7	6.858
9385.7042	6.829
9385.7083	6.794
9385.7132	6.745
9385.7188	6.686
9385.7257	6.62
9385.732	6.575
9385.7368	6.524
9385.7417	6.488
9385.7465	6.456
9385.7514	6.429
9385.757	6.422
9603.94635	6.373
9603.95233	6.369
9603.95801	6.36
9603.96356	6.382
9603.9743	6.367
9603.98004	6.368
9603.98596	6.363
9605.94482	6.369
9605.95038	6.37
9605.96149	6.357
9605.96704	6.359
9605.9722	6.361
9605.9772	6.373
9605.9879	6.36
9648.94928	6.366
9648.95416	6.367
9648.95905	6.377
9648.96429	6.361
9654.89734	6.367
9654.90363	6.371
9654.90918	6.372
9654.91486	6.379
9654.9201	6.368
9654.92596	6.369
9654.93188	6.352
9654.93799	6.361
9654.94318	6.36
9655.79169	6.373
9655.79724	6.384
9655.80341	6.371
9655.8092	6.368
9655.81427	6.375
9655.82031	6.378
9655.82709	6.377
9655.83228	6.37
9655.83771	6.372
9655.84338	6.371
